age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,latitude,longitude,ID,income,kidhome,teenhome,dt_customer,numwebvisitsmonth
60.0,retired,divorced,university_degree,,0.0,0.0,telephone,514,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-03-14,28.433,-123.385,383c6463-0de7-4a43-a1c1-bbd1203af6dd,50221,2,2,2012-09-26,5
58.0,unemployed,married,basic_4y,,0.0,0.0,telephone,849,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-04-27,36.7,-109.909,026d1365-12d4-4fec-b398-139a59b46d8d,163061,0,1,2012-02-21,7
35.0,services,divorced,high_school,0.0,1.0,0.0,telephone,194,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-06-01,41.565,-95.639,f010a64d-46ea-4e74-9c20-c0b18f55a756,155704,2,1,2012-04-15,28
55.0,blue-collar,married,basic_9y,,1.0,0.0,telephone,212,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-05-17,41.496,-74.772,1e0c7084-f1b2-439a-bcba-5e23fc340b4c,20900,0,0,2012-01-25,8
,management,married,university_degree,0.0,0.0,0.0,telephone,337,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-13,40.689,-97.527,0ffac745-9207-4b6b-9503-f9138b19a806,51445,0,0,2012-03-14,13
36.0,blue-collar,married,high_school,0.0,0.0,0.0,telephone,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-01-21,25.467,-92.284,dd49237a-fec1-4149-ba1e-672559cfe5ef,91718,0,1,2012-04-27,28
,admin_,divorced,university_degree,0.0,0.0,0.0,telephone,247,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-07-09,40.254,-66.962,572a2e0f-6455-4e0b-9025-20576e2c4c6c,117747,2,1,2012-10-07,18
57.0,blue-collar,divorced,,,1.0,0.0,telephone,518,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2019-01-23,24.875,-79.139,4036772a-d870-4694-b71b-d95ff95f5d58,36342,2,0,2012-09-30,11
56.0,admin_,married,,0.0,1.0,0.0,telephone,364,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-06-24,33.681,-94.942,0616394c-03be-45be-b1c0-648ac058cdb3,162740,0,1,2012-07-17,22
50.0,admin_,married,basic_6y,0.0,0.0,0.0,telephone,61,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-05-28,26.595,-90.694,9615fdd6-3e94-4e42-87c2-8bd7433e77e8,134274,0,2,2012-11-28,1
31.0,technician,divorced,professional_course,0.0,1.0,1.0,telephone,78,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-05-21,40.947,-119.446,d2118bc5-42a8-4e57-9c51-3a3606f58353,85870,1,0,2012-06-13,16
56.0,retired,married,basic_4y,0.0,1.0,0.0,telephone,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-09-01,33.324,-69.095,d1a54bc7-e470-42cf-8661-815cf7c95eb4,50634,1,1,2012-03-19,26
41.0,technician,married,professional_course,,1.0,0.0,telephone,579,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,2018-05-25,24.453,-117.217,01e82e78-a7e3-4189-98e6-53acbe30582b,7888,2,2,2012-03-19,24
37.0,blue-collar,married,basic_6y,0.0,1.0,1.0,telephone,143,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-28,43.594,-72.718,62cd0f07-0a57-4288-b485-df5984361fcd,85274,2,1,2012-12-12,5
41.0,technician,married,professional_course,,0.0,0.0,telephone,677,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-03-03,40.665,-98.17,59f10b5e-f282-4c16-aa69-53f101088f27,169322,0,1,2012-09-19,1
35.0,blue-collar,married,,0.0,1.0,0.0,telephone,267,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-06,43.911,-85.773,091e4503-9fff-4a60-8050-9f56a0390aea,106503,1,0,2012-06-20,16
37.0,blue-collar,married,basic_6y,0.0,1.0,0.0,telephone,345,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-05-28,41.808,-95.182,5a23a54e-1290-4b3b-a2c3-bafe6d0536c4,126858,1,2,2012-11-29,9
52.0,management,married,university_degree,0.0,0.0,0.0,telephone,185,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-07-11,29.305,-88.263,fc5bce08-121f-46ea-af15-58252a87ece3,130178,2,1,2012-10-22,13
39.0,management,divorced,university_degree,0.0,0.0,0.0,telephone,207,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2018-04-07,34.321,-113.244,4e572940-5cec-46d1-90ab-9792194859bb,80424,0,2,2012-09-03,21
39.0,housemaid,married,basic_4y,,0.0,0.0,telephone,69,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-07-14,44.589,-96.804,5d3a50ca-b167-40f9-98b1-bff26790bdde,51265,0,0,2012-05-14,12
56.0,blue-collar,married,basic_4y,,0.0,0.0,telephone,100,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-11-20,47.109,-93.148,030c5ca6-e6e8-4548-90f3-e5363acffdab,104559,1,0,2012-08-23,10
34.0,services,married,high_school,0.0,1.0,0.0,telephone,125,2,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2017-08-18,38.368,-118.433,5e68aacd-98c0-4d84-a753-9520c5532066,33226,2,0,2012-09-23,16
,blue-collar,married,basic_9y,,1.0,0.0,telephone,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,2016-10-20,43.163,-87.798,22f37639-235e-4d3b-9e97-ec583df4056e,10184,1,1,2012-02-13,32
,unemployed,single,university_degree,0.0,1.0,0.0,telephone,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-02-10,33.228,-116.954,718562b1-156d-4462-b99b-f30380495443,156831,0,2,2012-06-08,10
,management,married,,0.0,1.0,0.0,telephone,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-03-26,38.435,-85.126,6de79392-f49a-41a2-98f1-cfdcdf80dd08,31763,1,2,2012-12-26,24
39.0,management,married,university_degree,0.0,1.0,0.0,telephone,193,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2016-01-28,46.6,-101.065,1c6aa6a6-14df-49cb-b790-7367ccf09592,64183,0,1,2012-11-06,12
53.0,blue-collar,married,basic_4y,0.0,1.0,0.0,telephone,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-05-08,36.757,-73.312,fc8c31b4-7989-43f6-895b-3f377f4e33d6,134200,1,1,2012-12-19,24
38.0,,divorced,high_school,,1.0,0.0,telephone,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-01-27,46.156,-83.166,fa3921cc-578c-4978-b680-4ea6a7c50c68,105920,1,0,2012-08-30,30
42.0,blue-collar,married,basic_4y,,1.0,0.0,telephone,528,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-08-26,43.574,-108.843,f41b6383-8ed5-4b60-a670-a58ca41fc719,39463,2,2,2012-11-09,14
42.0,blue-collar,married,basic_4y,,0.0,0.0,telephone,541,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-06-21,48.135,-96.271,087536ed-a062-4bf4-970f-c0e191c7a258,21484,2,0,2012-04-19,31
,admin_,single,high_school,0.0,1.0,0.0,telephone,338,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-01-31,26.058,-122.175,db3cced7-eb3c-46b2-80c3-3d4f5ff8f5e9,45847,2,2,2012-12-25,16
40.0,admin_,married,university_degree,,1.0,0.0,telephone,163,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-05-23,33.154,-101.036,a775580f-d9cc-4cca-8c1e-4ed986bc9bb9,86345,0,2,2012-01-04,22
,blue-collar,married,basic_4y,0.0,1.0,0.0,telephone,87,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-08-11,45.829,-90.332,b3743a64-d18c-424c-835f-d2f9adff5ace,83962,1,0,2012-03-12,5
60.0,blue-collar,married,basic_9y,,0.0,0.0,telephone,301,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-07-07,44.071,-77.462,8ac57645-1536-4f7b-8c73-4e5aa28771a3,105105,2,2,2012-06-21,1
56.0,entrepreneur,married,,,1.0,0.0,telephone,46,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2015-09-06,41.143,-105.886,c45a383e-7730-4116-ba01-ee6a30a50347,164145,0,2,2012-11-17,8
39.0,services,divorced,high_school,,1.0,0.0,telephone,52,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-03-31,37.79,-95.537,a4f268b0-9061-41e2-a086-a3c1e2156e91,106467,1,2,2012-05-01,30
56.0,entrepreneur,married,,,0.0,0.0,telephone,204,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2016-06-21,40.839,-89.344,bf1c8418-4fbf-48b5-ad27-9ace4d0c8fab,167719,1,1,2012-09-07,19
40.0,blue-collar,married,,0.0,1.0,1.0,telephone,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-10-18,26.94,-106.713,7f92b9ec-e3ab-487b-8a33-261442035f66,67423,1,2,2012-08-22,6
36.0,blue-collar,married,basic_9y,0.0,1.0,1.0,telephone,98,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2016-07-01,35.525,-83.039,489bf293-8375-4110-9d0a-2da3c4480496,112397,2,0,2012-05-30,1
51.0,blue-collar,married,,,1.0,0.0,telephone,71,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-01-26,36.133,-75.598,cddc7603-d517-4f50-b402-ab8bcc5b2c5b,146893,2,2,2012-07-01,9
51.0,blue-collar,married,,,0.0,0.0,telephone,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-11-11,30.278,-71.471,325be9d0-fe55-48ed-9113-77d59f3f2a11,56252,0,2,2012-04-07,32
43.0,technician,single,professional_course,0.0,1.0,0.0,telephone,186,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-05-16,31.879,-71.66,280bab58-eaef-4f53-88e3-b22d5f30e314,16214,2,2,2012-03-06,23
59.0,services,married,high_school,0.0,0.0,0.0,telephone,579,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-02,42.593,-104.066,3bb358f3-be88-4137-85e0-37c26149347e,108022,0,0,2012-05-14,29
,management,single,university_degree,0.0,1.0,0.0,telephone,165,2,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2015-08-01,24.47,-77.605,e480cd3c-fbe4-4ef0-ac07-6fe2946ddfa0,6769,1,2,2012-02-27,23
37.0,blue-collar,single,basic_9y,,1.0,1.0,telephone,163,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-10-07,40.325,-118.336,1c6dd19a-2ab2-414f-9e95-a50cdcb0f96f,39731,1,0,2012-01-26,25
40.0,blue-collar,married,basic_9y,,0.0,0.0,telephone,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-03-01,42.274,-72.779,6c1fb154-e060-47b5-862f-aefdc788048e,103926,1,1,2012-07-22,25
42.0,blue-collar,married,basic_9y,,0.0,0.0,telephone,559,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-04-11,48.006,-71.089,a124f433-d340-4283-a821-95d06734804e,51840,1,2,2012-07-03,25
39.0,services,divorced,high_school,,0.0,0.0,telephone,2033,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2017-10-08,31.122,-121.688,246bd60a-a637-4506-9dda-1c1fd1e31fe6,64554,2,1,2012-08-31,19
37.0,entrepreneur,married,basic_6y,0.0,0.0,0.0,telephone,85,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2017-02-21,44.462,-121.278,989b1fa2-7881-4c22-ad5b-cdeecfd90527,122612,2,1,2012-08-09,20
38.0,services,married,high_school,0.0,1.0,1.0,telephone,506,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-07-22,46.131,-121.895,e0db48ca-db04-4e0c-9dcd-cfc09bb9030f,47444,2,1,2012-01-22,13
56.0,admin_,divorced,,,0.0,0.0,telephone,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-08-09,33.163,-84.64,8562a4a1-824a-4d5b-9ca8-473e46adaaec,112443,1,0,2012-05-13,3
40.0,blue-collar,married,,0.0,0.0,0.0,telephone,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-02-05,35.649,-80.799,43877501-9cd6-4995-a34f-e6f0b3553a67,173802,1,1,2012-03-16,30
54.0,management,divorced,university_degree,0.0,1.0,0.0,telephone,843,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-08-30,24.565,-106.121,a60f146d-2d4a-455c-8998-1c69454bafd9,134003,1,1,2012-12-23,19
,blue-collar,married,high_school,,0.0,1.0,telephone,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-11-03,43.181,-109.478,655c3814-8c76-4e4a-86c3-5649e78d39dc,118281,0,2,2012-05-08,8
36.0,services,married,high_school,,0.0,0.0,telephone,427,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-28,30.183,-100.116,3db48d5b-2a9d-4e33-ae29-6962e24e221b,80885,1,2,2012-09-29,22
45.0,technician,married,university_degree,0.0,1.0,1.0,telephone,292,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-09-19,40.488,-109.714,cd9c19c5-2baa-417c-8001-cff4488464ca,152416,2,0,2012-12-12,4
42.0,admin_,single,university_degree,,0.0,0.0,telephone,192,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-04-22,47.229,-114.215,316f6781-4bb5-4961-b96f-0f0d3f364ded,65564,1,2,2012-01-11,6
43.0,services,married,high_school,0.0,0.0,0.0,telephone,93,3,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2019-06-27,44.51,-109.44,4ac61f30-854f-45fc-a435-bd6e496aeeed,35413,2,0,2012-01-21,27
46.0,management,married,basic_9y,0.0,0.0,0.0,telephone,128,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-09-06,46.449,-107.666,1bea2af4-dee9-4c7a-b8fe-b5882d180c8e,56344,0,2,2012-07-08,32
44.0,services,married,high_school,0.0,1.0,1.0,telephone,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-03-26,33.172,-122.511,2890b131-f37c-49b9-8033-d3ad8c4404bf,60989,1,1,2012-01-23,10
51.0,admin_,single,basic_6y,0.0,0.0,0.0,telephone,303,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-21,37.333,-92.856,27d8d70d-6429-485a-b85f-ad4c9baa886f,178385,1,1,2012-02-28,7
28.0,services,married,high_school,0.0,1.0,0.0,telephone,81,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-10,35.08,-73.932,cdf9576b-831a-4992-812d-1b22a95e0450,99232,2,2,2012-05-19,8
37.0,blue-collar,married,basic_9y,0.0,0.0,0.0,telephone,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-12-05,28.661,-68.957,534573ec-25eb-4a54-887d-eccdc9fbcde2,134200,1,1,2012-01-12,9
,technician,married,high_school,0.0,0.0,0.0,telephone,228,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-12-08,41.624,-80.097,c3c4df9f-85a8-4008-b1df-6571cafdef0f,76605,2,2,2012-11-10,8
46.0,blue-collar,married,basic_6y,,1.0,0.0,telephone,240,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2017-01-28,46.638,-112.841,b6fb4f6b-96f6-40b9-bd02-16fb8908667c,127797,2,1,2012-11-04,7
42.0,blue-collar,married,basic_9y,0.0,1.0,1.0,telephone,673,2,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,yes,2015-12-13,45.422,-103.662,d76843d2-2b23-4458-b29c-8ed33eb409a9,144023,2,2,2012-09-29,31
36.0,admin_,married,university_degree,0.0,1.0,0.0,telephone,233,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-10-09,47.526,-67.143,0b8655ab-b808-436f-baeb-0773d458f5f6,33535,2,1,2012-12-10,16
,blue-collar,married,basic_4y,,0.0,0.0,telephone,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-05-15,35.647,-70.801,bf7ab845-4c7a-4d8a-85c4-fb5c63a77a5d,166017,0,2,2012-03-24,32
57.0,management,married,university_degree,0.0,0.0,0.0,telephone,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-11-16,47.611,-99.987,2700c978-fbe8-477d-8e2f-eb823ee69149,35525,2,1,2012-10-21,19
51.0,technician,married,basic_6y,,0.0,0.0,telephone,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-05-31,47.204,-76.663,d18635d9-cb9a-4e9f-834b-b72537090469,172098,2,1,2012-03-10,21
54.0,retired,married,high_school,,0.0,0.0,telephone,130,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2015-06-22,26.782,-71.758,98f11cfb-2190-4f89-ab66-7de678a25254,178330,1,1,2012-06-06,23
49.0,blue-collar,married,basic_4y,,0.0,0.0,telephone,252,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-07-14,32.402,-74.224,8c88a38f-aa2f-463a-9703-9270bcccc02e,90807,1,2,2012-01-17,26
40.0,admin_,married,basic_9y,,1.0,0.0,telephone,683,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-09-30,37.091,-69.181,e70265b7-1b41-4881-ae8d-3f22e058d2ee,169427,2,1,2012-10-16,29
43.0,blue-collar,married,basic_6y,0.0,1.0,0.0,telephone,1077,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-03-29,46.185,-99.527,fdf97547-b78e-43b7-bb26-579646a2b56f,81421,0,1,2012-12-02,8
33.0,services,married,high_school,0.0,0.0,0.0,telephone,146,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-21,39.832,-118.284,3522f3e2-6838-4625-b37c-4dfd612d90ed,117262,0,2,2012-06-25,10
32.0,services,single,basic_6y,0.0,0.0,0.0,telephone,167,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-11-25,43.321,-109.893,33a88dbc-adbf-4c17-b4cd-0cd31e95fe0d,68233,0,1,2012-07-21,16
39.0,blue-collar,married,high_school,0.0,1.0,0.0,telephone,356,2,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2015-03-28,32.366,-95.658,b3a84f23-4fa2-4127-9d20-3fc8ab2f39bc,55950,1,1,2012-08-23,5
43.0,admin_,married,,0.0,0.0,0.0,telephone,277,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-12-08,47.752,-112.832,3fc8273f-9583-4a59-aac6-dcf6c3b23c9c,47679,2,1,2012-04-11,15
44.0,blue-collar,married,basic_9y,0.0,1.0,0.0,telephone,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-09-02,36.35,-111.501,a98aff82-e8b6-49dc-9411-3595b1e739a3,147166,1,0,2012-05-05,32
35.0,student,single,university_degree,,0.0,0.0,telephone,218,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2015-05-01,24.864,-94.623,a2bc8912-a3b3-441e-9bd7-df62dbae15aa,99210,1,1,2012-05-20,30
35.0,student,single,university_degree,,1.0,1.0,telephone,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-04-23,44.887,-76.253,b3431961-e8a6-41e1-a1fb-e3e8fcd9d4d5,15666,2,0,2012-02-11,17
35.0,unemployed,married,professional_course,0.0,0.0,0.0,telephone,67,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-17,33.243,-116.355,ee750546-9f65-46d1-a484-bc920cd2108a,79384,1,2,2012-08-10,26
36.0,services,single,basic_4y,0.0,0.0,0.0,telephone,291,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-02-01,36.666,-123.837,6f4b9f26-94c4-4cc8-9ba6-a3fef4355e6f,118295,1,2,2012-10-16,31
35.0,student,single,university_degree,,1.0,0.0,telephone,248,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-04-26,47.523,-75.215,e29958f4-a6f2-4326-8262-3a1e25b0e381,71155,2,1,2012-01-10,29
36.0,student,single,basic_9y,0.0,1.0,0.0,telephone,256,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2015-10-27,44.61,-102.984,e86c00e8-dbed-43ad-82e1-47750774fe69,42460,0,2,2012-12-29,29
55.0,housemaid,divorced,university_degree,0.0,0.0,0.0,telephone,286,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2017-11-11,27.568,-110.778,b4a0c2f4-7b41-4498-878b-09c2116d261f,57435,2,0,2012-06-23,25
59.0,admin_,married,university_degree,0.0,0.0,0.0,telephone,477,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-10-11,36.024,-110.676,11b3ab41-92c2-4a66-a15b-89b1965c4d0b,29404,2,1,2012-09-11,19
57.0,retired,married,,,0.0,0.0,telephone,611,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-07-06,38.431,-108.323,56c5bbb3-179a-489f-a924-feb769923dfd,54001,0,0,2012-01-01,20
39.0,blue-collar,married,professional_course,,1.0,0.0,telephone,471,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-03-08,24.413,-70.194,246bdced-34b3-45b0-80c9-1bb2379c9f1a,82283,2,2,2012-03-20,27
39.0,housemaid,married,basic_4y,,1.0,0.0,telephone,381,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-11-27,48.048,-69.324,59750327-5806-412f-ad78-9855619be0b8,113569,0,2,2012-12-17,10
,blue-collar,single,,0.0,1.0,0.0,telephone,251,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-08-17,35.444,-114.875,9a4f4c45-fe0e-41d8-bc86-f5e70f47ad1c,131182,2,1,2012-07-26,13
30.0,blue-collar,single,,0.0,1.0,1.0,telephone,408,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-01-23,49.02,-76.864,0171544c-2a58-43bb-88f1-042354a78d9a,94993,0,1,2012-07-12,30
50.0,housemaid,married,basic_4y,,0.0,0.0,telephone,287,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-03-15,24.999,-108.004,f9da0497-2d98-44b0-8f85-9b09b422d35c,7992,1,1,2012-02-24,4
,services,married,high_school,0.0,0.0,0.0,telephone,322,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-09-13,38.837,-115.633,a437144c-5014-4c1f-b36d-daed580f5490,13175,1,2,2012-01-29,2
35.0,admin_,married,high_school,0.0,1.0,0.0,telephone,216,2,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2017-11-13,44.843,-102.216,f6455423-ddf1-472c-9a13-1b3c75954d7d,157838,1,0,2012-03-16,6
43.0,technician,married,,,0.0,0.0,telephone,366,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-05-07,25.854,-108.657,59284a41-1b18-4674-b047-4adfb59806fb,109358,0,2,2012-08-30,19
36.0,services,single,basic_6y,,1.0,0.0,telephone,210,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2017-10-06,44.525,-121.968,fc691afc-b26f-4d41-8a15-87c0a05d1c3d,41057,2,1,2012-08-27,17
46.0,technician,married,basic_4y,,1.0,0.0,telephone,288,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-06-29,28.605,-93.988,2b1588b7-550b-4188-95f9-128e41a4f94b,34723,0,0,2012-02-07,7
40.0,technician,married,basic_9y,0.0,0.0,0.0,telephone,168,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-11-13,41.702,-99.975,03e24118-05fd-4417-828e-0454b4a01acf,34205,2,0,2012-08-20,4
58.0,retired,married,university_degree,0.0,0.0,0.0,telephone,132,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-06-14,43.84,-105.754,4134e8c9-28f4-49e8-81cb-12a7f26d84de,11599,0,2,2012-03-15,1
42.0,technician,married,university_degree,0.0,0.0,0.0,telephone,64,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-04-08,25.081,-73.805,894bcb01-9726-4a75-a39c-eed9dd1bfa33,109051,2,2,2012-02-09,29
35.0,admin_,single,university_degree,0.0,0.0,0.0,telephone,209,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-08-26,33.404,-98.346,7d872ef0-49d6-4cc9-af22-47129f7151cf,12413,2,1,2012-09-12,1
,retired,married,basic_4y,,0.0,0.0,telephone,410,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-07-25,38.826,-118.595,a89380f0-8a3d-4783-ad65-1071fea7e472,36014,1,1,2012-12-04,28
45.0,blue-collar,married,basic_4y,0.0,1.0,1.0,telephone,177,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2016-03-11,33.158,-90.872,84831270-6bcb-49f8-bb40-59766181616d,36364,1,0,2012-03-03,21
,admin_,married,professional_course,0.0,1.0,0.0,telephone,580,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-07-16,40.855,-122.453,cfba29de-c372-4a52-a96f-f6333e9d867a,64302,0,2,2012-02-10,18
50.0,services,divorced,professional_course,0.0,1.0,0.0,telephone,165,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2017-08-05,33.064,-121.59,13ec4e1a-6f2d-4e91-bca0-208e513097d5,87368,0,0,2012-09-01,27
32.0,management,divorced,basic_4y,,1.0,0.0,telephone,127,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-06-10,35.681,-81.685,f40b6696-e60b-42c6-8d2b-8c6b137cba1e,67820,1,0,2012-06-20,27
39.0,admin_,married,high_school,,0.0,0.0,telephone,357,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2018-01-24,30.092,-81.22,81d418ba-0121-49c1-a333-1b70c8eed2a9,130920,0,2,2012-04-13,9
,self-employed,married,university_degree,,0.0,0.0,telephone,175,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2017-10-26,33.614,-75.286,e54889f4-0b6f-4ae5-85de-85e590eb3619,171230,2,1,2012-02-05,22
44.0,admin_,married,professional_course,0.0,1.0,0.0,telephone,300,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2018-08-28,44.925,-95.804,c72e8162-b00b-4bcf-a188-6ae94c3e52d1,40547,1,0,2012-12-14,22
